1,15.9227544964801,-33.4819489933894
1,14.4189068402301,-29.7752693058894
1,13.1622955121051,-25.9821638371394
1,17.4745318402301,8.9204924128606
1,15.7700689496051,12.5401603816106
1,13.7225396527301,15.9883830378606
1,11.6922271527301,19.4428166316106
1,9.9597271527301,23.0439689753606
1,8.94443418398009,26.9026017878606
1,9.13709043398009,30.8761369441106
1,10.1635748089801,34.7378752253606
1,11.5318951214801,38.5030119441106
1,12.9016021527301,42.2669181941106
1,12.6540533246051,-22.0276911808894
1,13.9201959027301,46.1301994441106
1,14.2050005902301,50.1091056941106
1,14.0870904339801,54.1079631159856
1,13.6427642621051,58.0839494441106
1,12.8455767621051,62.0058244441106
1,11.6176470746051,65.8143010066106
1,9.82244199648008,69.3711369441106
1,7.45892637148009,72.5970158503606
1,4.61117246523008,75.3953166316106
1,1.27490293398009,77.5961760066106
1,13.2467681683551,-18.0940974308894
1,-2.50732362851991,78.8306193659856
1,-6.49271425351992,79.1330510066106
1,-10.4393548785199,78.5257072566106
1,-14.0001165972699,76.7769279597356
1,-16.9380267535199,74.0692326472356
1,-19.2593158160199,70.8174455378606
1,-20.9359173785199,67.1904338191106
1,-21.9330853472699,63.3218596003606
1,-22.3623431597699,59.3561662409856
1,-22.3060931597699,55.3680705378606
1,14.6525982464801,-14.3432575871394
1,-21.9241009722699,51.3879338191106
1,-21.3447845660199,47.4261369441106
1,-20.5311712847699,43.5208635066106
1,-19.4694330035199,39.6679728816106
1,-18.2947455035199,35.8362150691106
1,-17.0844330035199,32.0144181941106
1,-15.8911126910199,28.1879728816106
1,-14.7605267535199,24.3434416316106
1,-13.7418158160199,20.4690666316106
1,-12.8972064410199,16.5563322566106
1,16.2070123089801,-10.6491560246394
1,-12.3152533160199,12.6037541316106
1,-12.0954876910199,8.62211350661062
1,-12.1908001910199,4.62516038161061
1,-12.5109173785199,0.635765850360599
1,-12.9792767535199,-3.34148024338938
1,-13.5270306597699,-7.30940993088939
1,-14.0842376910199,-11.2733357121394
1,-14.5676751910199,-15.2365583683894
1,-14.8626556597699,-19.2389802433894
1,-14.7796869097699,-23.2305622746394
1,17.4737896527301,-6.85524977463939
1,-14.2477337847699,-27.1893122746394
1,-13.3583587847699,-31.0768513371394
1,-12.2695892535199,-34.9317341496394
1,-11.2696283160199,-38.7999568058894
1,-10.8939251910199,-42.7869294621394
1,-11.8993353472699,-46.6159919621394
1,-13.8931439410199,-50.0810505558894
1,-15.1661908160199,-53.8225349308894
1,-14.8860931597699,-57.8082771183894
1,-13.9987494097699,-61.7124568058894
1,18.1792095746051,-2.92198805588939
1,-12.6844330035199,-65.4891755558894
1,-10.9305267535199,-69.0790583683894
1,-8.73744081601993,-72.4210114933894
1,-5.97453065976993,-75.3015193058894
1,-2.52249940976992,-77.2501521183894
1,1.39693418398008,-78.0607185246394
1,5.39748105898008,-78.1721052433894
1,9.3698834027301,-77.6538239933894
1,13.0209478558551,-76.1155622746394
1,15.9080279339801,-73.3691755558894
1,18.5679302777301,1.0539494441106
1,18.0894830121051,-70.0207380558894
1,19.8100201214801,-66.4139802433894
1,21.0594732464801,-62.6200349308894
1,21.6508794964801,-58.6731208683894
1,21.5798638714801,-54.6855818058894
1,20.9065240277301,-50.7433357121394
1,19.9053130902301,-46.8651716496394
1,18.7715435589801,-43.0227693058894
1,17.6207525433551,-39.1875153996394
1,18.3548248089801,5.04465256911061
1,16.7727544964801,-36.3319489933894
2,19.2120318402301,-32.2858552433894
2,17.6580865277301,-28.4494685246394
2,16.5896685589801,-25.2728669621394
2,20.7802251996051,10.0704533503606
2,18.8244927777301,14.2491056941106
2,16.7128716839801,17.8071525691106
2,14.7571685589801,21.1328361628606
2,13.2157134808551,24.3279338191106
2,12.4232623089801,27.2869572566106
2,12.5812115277301,30.2532463191106
2,13.4852544964801,33.6349650691106
2,14.8044732464801,37.2619377253606
2,16.2228423871051,41.1626799128606
2,16.1539068402301,-22.0596052433894
2,17.3684087933551,45.5303361628606
2,17.7047662152301,50.0689103816106
2,17.5785162152301,54.3528654597356
